stats_id,user_id,account_id,month_start_date,total_amount,total_transactions,total_spend,total_receive,avg_transaction_value,largest,largest_abs,spending_by_category
stats_1229,USR271Yo,CUST_0122,2023-10-01,35.25,2,0.0,35.25,17.62,24.52,24.52,"{""Groceries"": 1, ""Travel"": 1}"
stats_1230,USR271Yo,CUST_0122,2023-11-01,166.55,2,0.0,166.55,83.28,89.57,89.57,"{""Groceries"": 1, ""Fitness"": 1}"
stats_1231,USR271Yo,CUST_0122,2023-12-01,3458.62,2,0.0,3458.62,1729.31,3452.17,3452.17,"{""Housing and Utilities"": 1, ""Groceries"": 1}"
stats_1232,USR271Yo,CUST_0122,2024-01-01,149.96,2,0.0,149.96,74.98,115.84,115.84,"{""Shopping"": 1, ""Groceries"": 1}"
stats_1233,USR271Yo,CUST_0122,2024-02-01,878.29,2,0.0,878.29,439.14,870.0,870.0,"{""Gifts"": 1, ""Subscriptions"": 1}"
stats_1234,USR271Yo,CUST_0122,2024-03-01,772.1,3,0.0,772.1,257.37,732.03,732.03,"{""Subscriptions"": 1, ""Gifts"": 1, ""Shopping"": 1}"
stats_1235,USR271Yo,CUST_0122,2024-04-01,309.3,3,0.0,309.3,103.1,228.06,228.06,"{""Transportation"": 1, ""Food"": 1, ""Friend Activities"": 1}"
stats_1236,USR271Yo,CUST_0122,2024-05-01,4207.21,5,0.0,4207.21,841.44,3254.41,3254.41,"{""Medical/Dental"": 1, ""Housing and Utilities"": 1, ""Gifts"": 1, ""Groceries"": 1, ""Hobbies"": 1}"
stats_1237,USR271Yo,CUST_0122,2024-06-01,379.25,4,0.0,379.25,94.81,152.54,152.54,"{""Groceries"": 1, ""Friend Activities"": 1, ""Shopping"": 1, ""Housing and Utilities"": 1}"
stats_1238,USR271Yo,CUST_0122,2024-07-01,2504.4,2,0.0,2504.4,1252.2,1478.04,1478.04,"{""Gifts"": 2}"
stats_1239,USR271Yo,CUST_0122,2024-09-01,177.59,3,0.0,177.59,59.2,96.05,96.05,"{""Shopping"": 2, ""Groceries"": 1}"
stats_1240,USR271Yo,CUST_0122,2024-10-01,116.81,2,0.0,116.81,58.4,112.89,112.89,"{""Travel"": 1, ""Food"": 1}"
stats_1241,USR271Yo,CUST_0122,2024-11-01,285.07,2,0.0,285.07,142.54,275.21,275.21,"{""Gifts"": 1, ""Personal Hygiene"": 1}"
stats_1242,USR574tK,CUST_0096,2023-01-01,112.7,1,0.0,112.7,112.7,112.7,112.7,"{""Housing and Utilities"": 1}"
stats_1243,USR574tK,CUST_0096,2023-02-01,2370.26,5,0.0,2370.26,474.05,1143.36,1143.36,"{""Travel"": 1, ""Fitness"": 1, ""Shopping"": 1, ""Friend Activities"": 1, ""Transportation"": 1}"
stats_1244,USR574tK,CUST_0096,2023-04-01,219.25,4,0.0,219.25,54.81,118.41,118.41,"{""Food"": 1, ""Groceries"": 1, ""Friend Activities"": 1, ""Subscriptions"": 1}"
stats_1245,USR574tK,CUST_0096,2023-05-01,431.53,2,0.0,431.53,215.76,371.29,371.29,"{""Fitness"": 1, ""Housing and Utilities"": 1}"
stats_1246,USR574tK,CUST_0096,2023-06-01,84.27,3,0.0,84.27,28.09,69.29,69.29,"{""Fitness"": 1, ""Personal Hygiene"": 1, ""Transportation"": 1}"
stats_1247,USR574tK,CUST_0096,2023-07-01,29.8,2,0.0,29.8,14.9,21.78,21.78,"{""Subscriptions"": 1, ""Food"": 1}"
stats_1248,USR574tK,CUST_0096,2023-09-01,21.92,1,0.0,21.92,21.92,21.92,21.92,"{""Housing and Utilities"": 1}"
stats_1249,USR574tK,CUST_0096,2023-10-01,1486.95,2,0.0,1486.95,743.48,1371.22,1371.22,"{""Housing and Utilities"": 1, ""Travel"": 1}"
stats_1250,USR574tK,CUST_0096,2023-11-01,278.22,3,0.0,278.22,92.74,191.73,191.73,"{""Food"": 2, ""Subscriptions"": 1}"
stats_1251,USR574tK,CUST_0096,2023-12-01,1066.26,3,0.0,1066.26,355.42,747.24,747.24,"{""Subscriptions"": 1, ""Travel"": 1, ""Friend Activities"": 1}"
stats_1252,USR574tK,CUST_0096,2024-02-01,15.15,1,0.0,15.15,15.15,15.15,15.15,"{""Subscriptions"": 1}"
stats_1253,USR574tK,CUST_0096,2024-03-01,365.06,2,0.0,365.06,182.53,318.73,318.73,"{""Friend Activities"": 1, ""Gifts"": 1}"
stats_1254,USR574tK,CUST_0096,2024-04-01,4.09,1,0.0,4.09,4.09,4.09,4.09,"{""Transportation"": 1}"
stats_1255,USR574tK,CUST_0096,2024-05-01,282.68,2,0.0,282.68,141.34,232.56,232.56,"{""Subscriptions"": 1, ""Hobbies"": 1}"
stats_1256,USR574tK,CUST_0096,2024-06-01,6999.0,1,0.0,6999.0,6999.0,6999.0,6999.0,"{""Housing and Utilities"": 1}"
stats_1257,USR574tK,CUST_0096,2024-07-01,430.23,1,0.0,430.23,430.23,430.23,430.23,"{""Travel"": 1}"
stats_1258,USR574tK,CUST_0096,2024-09-01,315.64,3,0.0,315.64,105.21,282.14,282.14,"{""Transportation"": 1, ""Friend Activities"": 1, ""Fitness"": 1}"
stats_1259,USR574tK,CUST_0096,2024-10-01,82.03,3,0.0,82.03,27.34,51.18,51.18,"{""Groceries"": 2, ""Medical/Dental"": 1}"
stats_1260,USR574tK,CUST_0096,2025-01-01,296.2,1,0.0,296.2,296.2,296.2,296.2,"{""Shopping"": 1}"
stats_1261,USR572qw,CUST_0104,2023-01-01,462.82,1,0.0,462.82,462.82,462.82,462.82,"{""Friend Activities"": 1}"
stats_1262,USR572qw,CUST_0104,2023-02-01,91453.3,4,0.0,91453.3,22863.32,91281.53,91281.53,"{""Medical/Dental"": 1, ""Food"": 1, ""Groceries"": 1, ""Shopping"": 1}"
stats_1263,USR572qw,CUST_0104,2023-03-01,120.83,2,0.0,120.83,60.42,62.65,62.65,"{""Subscriptions"": 1, ""Gifts"": 1}"
stats_1264,USR572qw,CUST_0104,2023-04-01,1680.3,3,0.0,1680.3,560.1,1111.08,1111.08,"{""Transportation"": 2, ""Shopping"": 1}"
stats_1265,USR572qw,CUST_0104,2023-05-01,611.42,1,0.0,611.42,611.42,611.42,611.42,"{""Medical/Dental"": 1}"
stats_1266,USR572qw,CUST_0104,2023-06-01,175.64,1,0.0,175.64,175.64,175.64,175.64,"{""Fitness"": 1}"
stats_1267,USR572qw,CUST_0104,2023-07-01,223113.26,2,0.0,223113.26,111556.63,221971.79,221971.79,"{""Travel"": 1, ""Shopping"": 1}"
stats_1268,USR572qw,CUST_0104,2023-08-01,166.81,1,0.0,166.81,166.81,166.81,166.81,"{""Personal Hygiene"": 1}"
stats_1269,USR572qw,CUST_0104,2023-09-01,4153.63,4,0.0,4153.63,1038.41,3991.86,3991.86,"{""Housing and Utilities"": 1, ""Hobbies"": 1, ""Subscriptions"": 1, ""Groceries"": 1}"
stats_1270,USR572qw,CUST_0104,2023-10-01,73.4,2,0.0,73.4,36.7,39.38,39.38,"{""Personal Hygiene"": 1, ""Hobbies"": 1}"
stats_1271,USR572qw,CUST_0104,2023-11-01,2882.09,2,0.0,2882.09,1441.04,2583.75,2583.75,"{""Fitness"": 1, ""Personal Hygiene"": 1}"
stats_1272,USR572qw,CUST_0104,2023-12-01,115.03,2,0.0,115.03,57.52,79.94,79.94,"{""Gifts"": 1, ""Travel"": 1}"
stats_1273,USR572qw,CUST_0104,2024-01-01,19.9,1,0.0,19.9,19.9,19.9,19.9,"{""Hobbies"": 1}"
stats_1274,USR572qw,CUST_0104,2024-02-01,410.04,2,0.0,410.04,205.02,356.52,356.52,"{""Personal Hygiene"": 1, ""Housing and Utilities"": 1}"
stats_1275,USR572qw,CUST_0104,2024-03-01,810.03,5,0.0,810.03,162.01,384.21,384.21,"{""Subscriptions"": 2, ""Shopping"": 2, ""Groceries"": 1}"
stats_1276,USR572qw,CUST_0104,2024-04-01,546.79,3,0.0,546.79,182.26,533.99,533.99,"{""Subscriptions"": 2, ""Travel"": 1}"
stats_1277,USR572qw,CUST_0104,2024-05-01,134.56,2,0.0,134.56,67.28,124.3,124.3,"{""Subscriptions"": 1, ""Hobbies"": 1}"
stats_1278,USR572qw,CUST_0104,2024-07-01,80.16,2,0.0,80.16,40.08,41.11,41.11,"{""Fitness"": 1, ""Transportation"": 1}"
stats_1279,USR572qw,CUST_0104,2024-08-01,737.16,5,0.0,737.16,147.43,366.11,366.11,"{""Food"": 3, ""Transportation"": 1, ""Housing and Utilities"": 1}"
stats_1280,USR572qw,CUST_0104,2024-09-01,112.76,4,0.0,112.76,28.19,48.12,48.12,"{""Transportation"": 3, ""Personal Hygiene"": 1}"
stats_1281,USR572qw,CUST_0104,2024-10-01,622.23,3,0.0,622.23,207.41,559.38,559.38,"{""Shopping"": 1, ""Groceries"": 1, ""Subscriptions"": 1}"
stats_1282,USR572qw,CUST_0104,2024-11-01,26.71,1,0.0,26.71,26.71,26.71,26.71,"{""Fitness"": 1}"
stats_1283,USR572qw,CUST_0104,2024-12-01,147127.53,4,0.0,147127.53,36781.88,147027.25,147027.25,"{""Housing and Utilities"": 1, ""Transportation"": 1, ""Shopping"": 1, ""Subscriptions"": 1}"
stats_1284,USR572qw,CUST_0104,2025-01-01,12.55,1,0.0,12.55,12.55,12.55,12.55,"{""Subscriptions"": 1}"
stats_1285,USR925Mf,CUST_0076,2023-02-01,218.41,1,0.0,218.41,218.41,218.41,218.41,"{""Shopping"": 1}"
stats_1286,USR925Mf,CUST_0076,2023-04-01,330.11,1,0.0,330.11,330.11,330.11,330.11,"{""Hobbies"": 1}"
stats_1287,USR925Mf,CUST_0076,2023-05-01,2112.8,2,0.0,2112.8,1056.4,1597.07,1597.07,"{""Housing and Utilities"": 1, ""Shopping"": 1}"
stats_1288,USR925Mf,CUST_0076,2023-06-01,10.35,1,0.0,10.35,10.35,10.35,10.35,"{""Personal Hygiene"": 1}"
stats_1289,USR925Mf,CUST_0076,2023-07-01,53.98,1,0.0,53.98,53.98,53.98,53.98,"{""Hobbies"": 1}"
stats_1290,USR925Mf,CUST_0076,2023-08-01,839.48,2,0.0,839.48,419.74,826.69,826.69,"{""Subscriptions"": 1, ""Gifts"": 1}"
stats_1291,USR925Mf,CUST_0076,2023-11-01,224.58,1,0.0,224.58,224.58,224.58,224.58,"{""Travel"": 1}"
stats_1292,USR925Mf,CUST_0076,2024-01-01,3375.95,3,0.0,3375.95,1125.32,3151.32,3151.32,"{""Hobbies"": 1, ""Housing and Utilities"": 1, ""Subscriptions"": 1}"
stats_1293,USR925Mf,CUST_0076,2024-02-01,556.03,3,0.0,556.03,185.34,446.47,446.47,"{""Travel"": 2, ""Personal Hygiene"": 1}"
stats_1294,USR925Mf,CUST_0076,2024-03-01,167.31,3,0.0,167.31,55.77,148.54,148.54,"{""Groceries"": 2, ""Friend Activities"": 1}"
stats_1295,USR925Mf,CUST_0076,2024-04-01,1982.51,5,0.0,1982.51,396.5,1532.24,1532.24,"{""Travel"": 1, ""Hobbies"": 1, ""Subscriptions"": 1, ""Medical/Dental"": 1, ""Fitness"": 1}"
stats_1296,USR925Mf,CUST_0076,2024-06-01,77.0,2,0.0,77.0,38.5,73.8,73.8,"{""Transportation"": 1, ""Fitness"": 1}"
stats_1297,USR925Mf,CUST_0076,2024-07-01,225.43,2,0.0,225.43,112.72,133.23,133.23,"{""Friend Activities"": 1, ""Housing and Utilities"": 1}"
stats_1298,USR925Mf,CUST_0076,2024-08-01,886.3,3,0.0,886.3,295.43,745.2,745.2,"{""Groceries"": 1, ""Subscriptions"": 1, ""Shopping"": 1}"
stats_1299,USR925Mf,CUST_0076,2024-09-01,86.2,1,0.0,86.2,86.2,86.2,86.2,"{""Hobbies"": 1}"
stats_1300,USR925Mf,CUST_0076,2024-10-01,65.18,1,0.0,65.18,65.18,65.18,65.18,"{""Hobbies"": 1}"
stats_1301,USR925Mf,CUST_0076,2024-11-01,1058.93,3,0.0,1058.93,352.98,759.91,759.91,"{""Fitness"": 1, ""Transportation"": 1, ""Food"": 1}"
stats_1302,USR925Mf,CUST_0076,2024-12-01,1005.4,2,0.0,1005.4,502.7,948.47,948.47,"{""Housing and Utilities"": 1, ""Fitness"": 1}"
stats_1303,USR925Mf,CUST_0076,2025-01-01,3701.15,2,0.0,3701.15,1850.58,3614.0,3614.0,"{""Shopping"": 1, ""Transportation"": 1}"
stats_1304,USR201Zu,CUST_0126,2023-01-01,13.05,1,0.0,13.05,13.05,13.05,13.05,"{""Personal Hygiene"": 1}"
stats_1305,USR201Zu,CUST_0126,2023-02-01,84.98,3,0.0,84.98,28.33,70.41,70.41,"{""Hobbies"": 2, ""Subscriptions"": 1}"
stats_1306,USR201Zu,CUST_0126,2023-03-01,5966.87,5,0.0,5966.87,1193.37,5139.99,5139.99,"{""Housing and Utilities"": 2, ""Transportation"": 1, ""Subscriptions"": 1, ""Groceries"": 1}"
stats_1307,USR201Zu,CUST_0126,2023-04-01,427.6,2,0.0,427.6,213.8,375.63,375.63,"{""Shopping"": 1, ""Fitness"": 1}"
stats_1308,USR201Zu,CUST_0126,2023-05-01,374.93,1,0.0,374.93,374.93,374.93,374.93,"{""Medical/Dental"": 1}"
stats_1309,USR201Zu,CUST_0126,2023-06-01,34.87,2,0.0,34.87,17.43,19.85,19.85,"{""Travel"": 1, ""Food"": 1}"
stats_1310,USR201Zu,CUST_0126,2023-08-01,5052.5,6,0.0,5052.5,842.08,4679.14,4679.14,"{""Housing and Utilities"": 2, ""Hobbies"": 2, ""Food"": 1, ""Travel"": 1}"
stats_1311,USR201Zu,CUST_0126,2023-09-01,542.36,2,0.0,542.36,271.18,530.69,530.69,"{""Food"": 1, ""Personal Hygiene"": 1}"
stats_1312,USR201Zu,CUST_0126,2023-10-01,1884.93,5,0.0,1884.93,376.99,1159.98,1159.98,"{""Fitness"": 1, ""Personal Hygiene"": 1, ""Subscriptions"": 1, ""Groceries"": 1, ""Travel"": 1}"
stats_1313,USR201Zu,CUST_0126,2023-11-01,445.76,3,0.0,445.76,148.59,355.37,355.37,"{""Hobbies"": 1, ""Travel"": 1, ""Fitness"": 1}"
stats_1314,USR201Zu,CUST_0126,2023-12-01,342.58,5,0.0,342.58,68.52,180.04,180.04,"{""Subscriptions"": 2, ""Personal Hygiene"": 1, ""Fitness"": 1, ""Shopping"": 1}"
stats_1315,USR201Zu,CUST_0126,2024-01-01,52.5,1,0.0,52.5,52.5,52.5,52.5,"{""Housing and Utilities"": 1}"
stats_1316,USR201Zu,CUST_0126,2024-03-01,971.44,3,0.0,971.44,323.81,472.17,472.17,"{""Travel"": 1, ""Medical/Dental"": 1, ""Fitness"": 1}"
stats_1317,USR201Zu,CUST_0126,2024-05-01,911.28,2,0.0,911.28,455.64,824.74,824.74,"{""Friend Activities"": 2}"
stats_1318,USR201Zu,CUST_0126,2024-06-01,101.25,3,0.0,101.25,33.75,60.83,60.83,"{""Groceries"": 1, ""Food"": 1, ""Hobbies"": 1}"
stats_1319,USR201Zu,CUST_0126,2024-07-01,7888.28,2,0.0,7888.28,3944.14,7111.15,7111.15,"{""Shopping"": 1, ""Travel"": 1}"
stats_1320,USR201Zu,CUST_0126,2024-09-01,56.28,1,0.0,56.28,56.28,56.28,56.28,"{""Friend Activities"": 1}"
stats_1321,USR201Zu,CUST_0126,2024-11-01,650.86,4,0.0,650.86,162.72,273.81,273.81,"{""Gifts"": 1, ""Food"": 1, ""Friend Activities"": 1, ""Housing and Utilities"": 1}"
stats_1322,USR201Zu,CUST_0126,2024-12-01,63.42,3,0.0,63.42,21.14,31.0,31.0,"{""Groceries"": 1, ""Food"": 1, ""Housing and Utilities"": 1}"
stats_1323,USR201Zu,CUST_0126,2025-01-01,1017.88,2,0.0,1017.88,508.94,740.87,740.87,"{""Shopping"": 1, ""Transportation"": 1}"
stats_1324,USR425DX,CUST_0194,2023-01-01,1635.98,4,0.0,1635.98,409.0,891.83,891.83,"{""Travel"": 2, ""Gifts"": 1, ""Friend Activities"": 1}"
stats_1325,USR425DX,CUST_0194,2023-03-01,867.18,3,0.0,867.18,289.06,779.1,779.1,"{""Shopping"": 1, ""Friend Activities"": 1, ""Housing and Utilities"": 1}"
stats_1326,USR425DX,CUST_0194,2023-04-01,86.38,3,0.0,86.38,28.79,56.71,56.71,"{""Personal Hygiene"": 2, ""Hobbies"": 1}"
stats_1327,USR425DX,CUST_0194,2023-05-01,121.53,3,0.0,121.53,40.51,90.03,90.03,"{""Food"": 2, ""Groceries"": 1}"
stats_1328,USR425DX,CUST_0194,2023-06-01,1829.52,3,0.0,1829.52,609.84,737.0,737.0,"{""Medical/Dental"": 1, ""Fitness"": 1, ""Transportation"": 1}"
stats_1329,USR425DX,CUST_0194,2023-07-01,880.71,4,0.0,880.71,220.18,545.86,545.86,"{""Medical/Dental"": 1, ""Shopping"": 1, ""Groceries"": 1, ""Fitness"": 1}"
stats_1330,USR425DX,CUST_0194,2023-08-01,442.05,1,0.0,442.05,442.05,442.05,442.05,"{""Friend Activities"": 1}"
stats_1331,USR425DX,CUST_0194,2023-09-01,669.4,3,0.0,669.4,223.13,507.13,507.13,"{""Friend Activities"": 1, ""Personal Hygiene"": 1, ""Gifts"": 1}"
stats_1332,USR425DX,CUST_0194,2023-11-01,757.9,4,0.0,757.9,189.48,235.14,235.14,"{""Friend Activities"": 1, ""Housing and Utilities"": 1, ""Medical/Dental"": 1, ""Gifts"": 1}"
stats_1333,USR425DX,CUST_0194,2023-12-01,38.27,1,0.0,38.27,38.27,38.27,38.27,"{""Friend Activities"": 1}"
stats_1334,USR425DX,CUST_0194,2024-01-01,501.83,2,0.0,501.83,250.92,448.43,448.43,"{""Transportation"": 1, ""Hobbies"": 1}"
stats_1335,USR425DX,CUST_0194,2024-02-01,493.54,5,0.0,493.54,98.71,181.55,181.55,"{""Travel"": 2, ""Housing and Utilities"": 1, ""Medical/Dental"": 1, ""Subscriptions"": 1}"
stats_1336,USR425DX,CUST_0194,2024-03-01,269.41,1,0.0,269.41,269.41,269.41,269.41,"{""Gifts"": 1}"
stats_1337,USR425DX,CUST_0194,2024-04-01,2847.17,1,0.0,2847.17,2847.17,2847.17,2847.17,"{""Personal Hygiene"": 1}"
stats_1338,USR425DX,CUST_0194,2024-05-01,192.27,4,0.0,192.27,48.07,88.05,88.05,"{""Food"": 2, ""Personal Hygiene"": 1, ""Subscriptions"": 1}"
stats_1339,USR425DX,CUST_0194,2024-06-01,480.61,3,0.0,480.61,160.2,463.79,463.79,"{""Medical/Dental"": 1, ""Personal Hygiene"": 1, ""Transportation"": 1}"
stats_1340,USR425DX,CUST_0194,2024-07-01,1612.85,3,0.0,1612.85,537.62,1415.26,1415.26,"{""Shopping"": 1, ""Housing and Utilities"": 1, ""Transportation"": 1}"
stats_1341,USR425DX,CUST_0194,2024-08-01,2041.75,3,0.0,2041.75,680.58,1407.24,1407.24,"{""Travel"": 1, ""Fitness"": 1, ""Transportation"": 1}"
stats_1342,USR425DX,CUST_0194,2024-09-01,3663.11,5,0.0,3663.11,732.62,3441.79,3441.79,"{""Fitness"": 1, ""Transportation"": 1, ""Hobbies"": 1, ""Housing and Utilities"": 1, ""Travel"": 1}"
stats_1343,USR425DX,CUST_0194,2024-11-01,768.82,2,0.0,768.82,384.41,765.31,765.31,"{""Groceries"": 1, ""Fitness"": 1}"
stats_1344,USR425DX,CUST_0194,2024-12-01,708.9,2,0.0,708.9,354.45,637.38,637.38,"{""Groceries"": 1, ""Fitness"": 1}"
stats_1345,USR425DX,CUST_0194,2025-01-01,2.02,1,0.0,2.02,2.02,2.02,2.02,"{""Groceries"": 1}"
stats_1346,USR388wJ,CUST_0035,2023-01-01,9.7,1,0.0,9.7,9.7,9.7,9.7,"{""Subscriptions"": 1}"
stats_1347,USR388wJ,CUST_0035,2023-02-01,308.09,2,0.0,308.09,154.04,218.29,218.29,"{""Fitness"": 1, ""Gifts"": 1}"
stats_1348,USR388wJ,CUST_0035,2023-03-01,139.12,2,0.0,139.12,69.56,132.16,132.16,"{""Transportation"": 1, ""Gifts"": 1}"
stats_1349,USR388wJ,CUST_0035,2023-04-01,655.35,3,0.0,655.35,218.45,459.54,459.54,"{""Housing and Utilities"": 1, ""Subscriptions"": 1, ""Medical/Dental"": 1}"
stats_1350,USR388wJ,CUST_0035,2023-05-01,732.76,2,0.0,732.76,366.38,653.3,653.3,"{""Fitness"": 2}"
stats_1351,USR388wJ,CUST_0035,2023-06-01,2986.91,2,0.0,2986.91,1493.46,2676.71,2676.71,"{""Housing and Utilities"": 1, ""Fitness"": 1}"
stats_1352,USR388wJ,CUST_0035,2023-07-01,67.44,1,0.0,67.44,67.44,67.44,67.44,"{""Shopping"": 1}"
stats_1353,USR388wJ,CUST_0035,2023-08-01,387.68,2,0.0,387.68,193.84,320.33,320.33,"{""Housing and Utilities"": 1, ""Hobbies"": 1}"
stats_1354,USR388wJ,CUST_0035,2023-09-01,2156.6,5,0.0,2156.6,431.32,1208.55,1208.55,"{""Friend Activities"": 1, ""Fitness"": 1, ""Subscriptions"": 1, ""Hobbies"": 1, ""Gifts"": 1}"
stats_1355,USR388wJ,CUST_0035,2023-10-01,47.76,1,0.0,47.76,47.76,47.76,47.76,"{""Housing and Utilities"": 1}"
stats_1356,USR388wJ,CUST_0035,2023-11-01,84.37,1,0.0,84.37,84.37,84.37,84.37,"{""Personal Hygiene"": 1}"
stats_1357,USR388wJ,CUST_0035,2023-12-01,5566.85,3,0.0,5566.85,1855.62,4229.62,4229.62,"{""Housing and Utilities"": 1, ""Travel"": 1, ""Fitness"": 1}"
stats_1358,USR388wJ,CUST_0035,2024-01-01,279.22,2,0.0,279.22,139.61,203.19,203.19,"{""Transportation"": 1, ""Gifts"": 1}"
stats_1359,USR388wJ,CUST_0035,2024-02-01,1068.78,5,0.0,1068.78,213.76,564.79,564.79,"{""Shopping"": 1, ""Personal Hygiene"": 1, ""Food"": 1, ""Subscriptions"": 1, ""Travel"": 1}"
stats_1360,USR388wJ,CUST_0035,2024-03-01,1095.35,4,0.0,1095.35,273.84,835.14,835.14,"{""Friend Activities"": 1, ""Housing and Utilities"": 1, ""Transportation"": 1, ""Travel"": 1}"
stats_1361,USR388wJ,CUST_0035,2024-05-01,1019.7,4,0.0,1019.7,254.92,483.95,483.95,"{""Shopping"": 2, ""Transportation"": 1, ""Food"": 1}"
stats_1362,USR388wJ,CUST_0035,2024-06-01,245.12,2,0.0,245.12,122.56,147.11,147.11,"{""Medical/Dental"": 1, ""Food"": 1}"
stats_1363,USR388wJ,CUST_0035,2024-07-01,606.3,2,0.0,606.3,303.15,512.31,512.31,"{""Housing and Utilities"": 1, ""Transportation"": 1}"
stats_1364,USR388wJ,CUST_0035,2024-08-01,1843.4,2,0.0,1843.4,921.7,1664.35,1664.35,"{""Hobbies"": 1, ""Personal Hygiene"": 1}"
stats_1365,USR388wJ,CUST_0035,2024-09-01,106626.13,1,0.0,106626.13,106626.13,106626.13,106626.13,"{""Shopping"": 1}"
stats_1366,USR388wJ,CUST_0035,2024-10-01,244977.8,1,0.0,244977.8,244977.8,244977.8,244977.8,"{""Shopping"": 1}"
stats_1367,USR388wJ,CUST_0035,2024-11-01,256.1,3,0.0,256.1,85.37,173.38,173.38,"{""Groceries"": 1, ""Gifts"": 1, ""Transportation"": 1}"
stats_1368,USR388wJ,CUST_0035,2024-12-01,275.73,2,0.0,275.73,137.86,252.49,252.49,"{""Gifts"": 1, ""Fitness"": 1}"
stats_1369,USR388wJ,CUST_0035,2025-01-01,1252.62,2,0.0,1252.62,626.31,802.28,802.28,"{""Medical/Dental"": 1, ""Shopping"": 1}"
stats_1370,USR068Xr,CUST_0033,2023-01-01,936.89,1,0.0,936.89,936.89,936.89,936.89,"{""Shopping"": 1}"
stats_1371,USR068Xr,CUST_0033,2023-02-01,453.32,5,0.0,453.32,90.66,185.54,185.54,"{""Food"": 2, ""Gifts"": 1, ""Groceries"": 1, ""Subscriptions"": 1}"
stats_1372,USR068Xr,CUST_0033,2023-03-01,990.41,2,0.0,990.41,495.2,817.26,817.26,"{""Hobbies"": 1, ""Fitness"": 1}"
stats_1373,USR068Xr,CUST_0033,2023-04-01,241921.72,1,0.0,241921.72,241921.72,241921.72,241921.72,"{""Shopping"": 1}"
stats_1374,USR068Xr,CUST_0033,2023-05-01,961.32,3,0.0,961.32,320.44,835.06,835.06,"{""Friend Activities"": 1, ""Food"": 1, ""Transportation"": 1}"
stats_1375,USR068Xr,CUST_0033,2023-07-01,1727.46,4,0.0,1727.46,431.86,862.2,862.2,"{""Gifts"": 2, ""Fitness"": 1, ""Friend Activities"": 1}"
stats_1376,USR068Xr,CUST_0033,2023-08-01,103.88,2,0.0,103.88,51.94,61.83,61.83,"{""Subscriptions"": 1, ""Hobbies"": 1}"
stats_1377,USR068Xr,CUST_0033,2023-09-01,201.72,1,0.0,201.72,201.72,201.72,201.72,"{""Medical/Dental"": 1}"
stats_1378,USR068Xr,CUST_0033,2023-10-01,31.59,1,0.0,31.59,31.59,31.59,31.59,"{""Travel"": 1}"
stats_1379,USR068Xr,CUST_0033,2023-11-01,454.67,2,0.0,454.67,227.34,267.93,267.93,"{""Transportation"": 1, ""Food"": 1}"
stats_1380,USR068Xr,CUST_0033,2023-12-01,2955.57,2,0.0,2955.57,1477.78,2764.51,2764.51,"{""Hobbies"": 1, ""Personal Hygiene"": 1}"
stats_1381,USR068Xr,CUST_0033,2024-01-01,202668.45,4,0.0,202668.45,50667.11,202632.61,202632.61,"{""Groceries"": 1, ""Shopping"": 1, ""Personal Hygiene"": 1, ""Transportation"": 1}"
stats_1382,USR068Xr,CUST_0033,2024-03-01,217421.59,3,0.0,217421.59,72473.86,217300.65,217300.65,"{""Shopping"": 1, ""Gifts"": 1, ""Groceries"": 1}"
stats_1383,USR068Xr,CUST_0033,2024-04-01,921.44,4,0.0,921.44,230.36,445.69,445.69,"{""Friend Activities"": 1, ""Fitness"": 1, ""Shopping"": 1, ""Medical/Dental"": 1}"
stats_1384,USR068Xr,CUST_0033,2024-05-01,234.39,1,0.0,234.39,234.39,234.39,234.39,"{""Medical/Dental"": 1}"
stats_1385,USR068Xr,CUST_0033,2024-06-01,949.64,2,0.0,949.64,474.82,911.04,911.04,"{""Gifts"": 1, ""Shopping"": 1}"
stats_1386,USR068Xr,CUST_0033,2024-07-01,66.62,2,0.0,66.62,33.31,55.62,55.62,"{""Hobbies"": 1, ""Subscriptions"": 1}"
stats_1387,USR068Xr,CUST_0033,2024-08-01,12.43,1,0.0,12.43,12.43,12.43,12.43,"{""Groceries"": 1}"
stats_1388,USR068Xr,CUST_0033,2024-09-01,3185.79,3,0.0,3185.79,1061.93,2763.66,2763.66,"{""Travel"": 1, ""Friend Activities"": 1, ""Housing and Utilities"": 1}"
stats_1389,USR068Xr,CUST_0033,2024-11-01,147.8,1,0.0,147.8,147.8,147.8,147.8,"{""Food"": 1}"
stats_1390,USR223cE,CUST_0195,2023-01-01,129.66,2,0.0,129.66,64.83,95.9,95.9,"{""Subscriptions"": 1, ""Groceries"": 1}"
stats_1391,USR223cE,CUST_0195,2023-02-01,442.42,2,0.0,442.42,221.21,433.57,433.57,"{""Friend Activities"": 2}"
stats_1392,USR223cE,CUST_0195,2023-03-01,7.0,1,0.0,7.0,7.0,7.0,7.0,"{""Food"": 1}"
stats_1393,USR223cE,CUST_0195,2023-04-01,151.93,1,0.0,151.93,151.93,151.93,151.93,"{""Travel"": 1}"
stats_1394,USR223cE,CUST_0195,2023-05-01,153.44,3,0.0,153.44,51.15,75.37,75.37,"{""Groceries"": 2, ""Food"": 1}"
stats_1395,USR223cE,CUST_0195,2023-07-01,246.88,2,0.0,246.88,123.44,185.08,185.08,"{""Medical/Dental"": 1, ""Hobbies"": 1}"
